,ID,genre,positive,negative,anger,disgust,fear,sadness,anticipation,joy,surprise,trust
117,411,Sea and Adventure,0.07515997673065491,0.08551483420593065,0.040837696335078055,0.017917393833624236,0.0428737638161716,0.035776614310645535,0.04799301919720679,0.03385689354275734,0.0396742292030246,0.051192553810353786
118,145,Ghost and Horror,0.09782960803369009,0.10009718172983523,0.04437965662455473,0.025267249757045723,0.051506316812439445,0.057013281503077634,0.05668934240362833,0.045351473922902646,0.03919663103336585,0.057013281503077634
119,399,Sea and Adventure,0.1156305960603761,0.11217702737273208,0.03939626502941932,0.014198004604758318,0.06574571501662921,0.05596060373497117,0.0775134305448977,0.0443207981580969,0.05314658480429827,0.07968789971859949
120,242,Christmas Stories,0.08253521126760602,0.08957746478873284,0.039718309859154956,0.02281690140845069,0.03549295774647886,0.047605633802816995,0.05098591549295787,0.03887323943661974,0.04507042253521134,0.055492957746479034
121,189,Allegories,0.08239663766982648,0.12970384126673515,0.05981819958948352,0.02639038217183082,0.07496823379923752,0.06753982992864856,0.06235949565047466,0.047111719284527814,0.050337210438862724,0.06235949565047466
122,312,Love and Romance,0.08624094799209972,0.08671118216871967,0.036302078435060524,0.017868898711558296,0.03874729615348429,0.046553183485375536,0.05304241512273091,0.04721151133264347,0.04758769867393944,0.05802689739490243
123,220,Allegories,0.08239663766982648,0.12970384126673515,0.05981819958948352,0.02639038217183082,0.07496823379923752,0.06753982992864856,0.06235949565047466,0.047111719284527814,0.050337210438862724,0.06235949565047466
124,289,Humorous and Wit and Satire,0.09238914626075453,0.08735936465916591,0.03573792190602232,0.017736598279285264,0.039774983454665395,0.047584381204499544,0.04672402382528053,0.04798146922567755,0.04698874917273253,0.05982792852415478
125,308,Love and Romance,0.08778173190984681,0.08159633960345765,0.03414675478732394,0.014234875444839876,0.040755804100999486,0.03753601084561909,0.051177766480257084,0.04575495678698484,0.04134892391120114,0.05998983223182448
126,229,Christmas Stories,0.08287795992714032,0.10564663023679438,0.04007285974499086,0.021857923497267756,0.03916211293260471,0.06466302367941708,0.04098360655737702,0.043715846994535484,0.035519125683060086,0.04462659380692164
127,331,Western Stories,0.06820434868812318,0.09133566849514348,0.04698962395082905,0.01771198202366001,0.04137201771198185,0.04117374925649313,0.039851959553234964,0.026700152005815995,0.041966823078448026,0.04540347630691925
128,287,Humorous and Wit and Satire,0.09238914626075453,0.08735936465916591,0.03573792190602232,0.017736598279285264,0.039774983454665395,0.047584381204499544,0.04672402382528053,0.04798146922567755,0.04698874917273253,0.05982792852415478
129,247,Christmas Stories,0.07370710488158512,0.09859835669405484,0.03407443209279838,0.012566457225712894,0.03939101014983075,0.05340744320927972,0.04809086515224735,0.04229096181730295,0.04204929917834693,0.05389076848719175
130,122,Detective and Mystery,0.09881591796875,0.08465576171875,0.03619384765625,0.0174560546875,0.04681396484375,0.03729248046875,0.0589599609375,0.0482177734375,0.0460205078125,0.068115234375
131,394,Sea and Adventure,0.08894484607261913,0.09869222646413958,0.040857769474453395,0.02103809601169683,0.05084883437576101,0.049792868166679716,0.05068637803590235,0.04248233287304,0.045731459670213206,0.054504102022580866
132,255,Ghost and Horror,0.09782960803369009,0.10009718172983523,0.04437965662455473,0.025267249757045723,0.051506316812439445,0.057013281503077634,0.05668934240362833,0.045351473922902646,0.03919663103336585,0.057013281503077634
133,404,Sea and Adventure,0.08152633061109468,0.10842016333427093,0.03858068149816926,0.018586313714446603,0.04871867079695821,0.059138270909602414,0.05435088707406319,0.03843987609124164,0.04308645451985324,0.05308363841171457
134,149,Allegories,0.10836594911937247,0.07729941291585085,0.031066536203522503,0.017367906066536203,0.039383561643835614,0.05332681017612524,0.06824853228962802,0.0511252446183953,0.03840508806262231,0.06629158512720146
